date,wd,A1,A2,A3,A375,A395,A75,A7595,A95115,A115135,A135155,A155,A155A,A155B,A155C,A155D,B1,B2,B3,B375,B395,B75,B7595,B95115,B115135,B135155,B155,B155A,B155B,B155C,B155D,C1,C2,C3,C375,C395,C375D,C395D,C75,C7595,C95115,C115135,C135155,C155,C155A,C155B,C155C,C155D
2020-09-02,(三),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-03,(四),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,(五),21458.0,21458.0,20600.0,20600.0,19965.0,29.0,635.0,5580.0,10615.0,3605.0,583.0,5.0,81.0,79.0,0.0,123.06,123.06,122.19,122.19,123.25,65.12,88.72,107.64,124.38,142.18,166.66,170.4,165.5,164.89,0.0,77.28,77.28,77.69,77.7,77.92,0.01,0.23,33.76,67.99,76.13,78.22,79.06,77.82,75.69,84.22,78.59,0.0
2020-09-05,(六),16094.0,15999.0,15497.0,15497.0,15111.0,22.0,386.0,4707.0,7954.0,2289.0,400.0,11.0,114.0,36.0,0.0,121.88,121.98,121.34,121.34,122.16,69.55,89.3,107.56,124.11,142.06,167.69,170.59,171.4,163.79,0.0,78.63,78.53,79.06,79.06,79.24,0.0,0.18,45.04,69.07,77.49,79.72,80.32,79.76,72.26,82.1,83.42,0.0
2020-09-06,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-07,(一),24212.0,24124.0,23017.0,23017.0,22378.0,34.0,639.0,6270.0,11750.0,4124.0,742.0,0.0,101.0,133.0,0.0,123.3,123.3,122.49,122.49,123.44,65.68,89.33,107.43,124.48,142.31,168.13,0.0,166.9,168.19,0.0,76.7,76.68,77.25,77.25,77.44,0.0,0.19,33.41,68.11,75.95,77.75,78.39,75.23,0.0,80.61,74.79,0.0
2020-09-08,(二),23519.0,23519.0,22582.0,22582.0,21886.0,17.0,696.0,6462.0,11636.0,3680.0,552.0,3.0,59.0,32.0,14.0,122.45,122.45,121.6,121.6,122.63,71.38,89.0,107.57,124.38,142.22,166.7,178.16,170.3,166.48,162.93,75.23,75.23,75.73,75.73,75.95,0.0,0.22,47.21,66.29,74.31,76.4,76.65,75.38,64.73,81.92,85.99,84.61
2020-09-09,(三),23912.0,23827.0,22835.0,22835.0,22271.0,33.0,564.0,6636.0,11638.0,3847.0,628.0,1.0,64.0,76.0,9.0,122.7,122.7,121.81,121.81,122.64,66.94,89.12,107.28,124.39,142.0,168.5,157.0,171.0,171.25,158.78,73.63,73.61,74.15,74.15,74.32,0.0,0.17,40.25,64.98,72.76,74.65,75.16,71.82,74.0,80.66,80.81,80.95
2020-09-10,(四),23495.0,23495.0,22574.0,22574.0,21926.0,37.0,648.0,6288.0,11642.0,3844.0,577.0,5.0,68.0,73.0,6.0,122.75,122.75,121.99,121.99,122.96,63.72,89.21,107.64,124.33,142.2,165.15,161.1,165.7,165.7,163.17,72.44,72.44,72.92,72.92,73.11,0.0,0.19,34.05,63.87,71.92,73.45,73.35,72.28,81.4,81.45,79.52,80.38
2020-09-11,(五),25503.0,25414.0,24454.0,24454.0,23807.0,32.0,647.0,6646.0,12561.0,4371.0,649.0,1.0,121.0,94.0,13.0,123.1,123.08,122.54,122.54,123.45,65.53,89.05,107.68,124.49,142.15,166.86,157.0,168.1,167.64,159.85,72.9,72.88,73.33,73.33,73.51,0.0,0.18,34.18,64.11,71.88,73.75,74.43,73.08,76.0,77.26,82.21,77.42
2020-09-12,(六),17415.0,17415.0,16849.0,16849.0,16424.0,29.0,425.0,4870.0,8734.0,2653.0,414.0,6.0,76.0,72.0,13.0,122.37,122.37,121.77,121.77,122.62,68.47,88.66,107.76,124.14,142.16,165.94,165.0,168.5,164.78,163.46,73.88,73.88,74.22,74.22,74.43,0.0,0.21,42.82,63.16,72.33,74.76,75.89,76.18,77.29,79.73,83.66,81.04
2020-09-13,(日),127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-14,(一),24874.0,24874.0,23918.0,23918.0,23388.0,44.0,530.0,6511.0,12752.0,3958.0,601.0,0.0,84.0,83.0,0.0,123.07,123.07,122.37,122.37,123.14,66.3,88.71,107.93,124.56,141.87,165.36,0.0,163.8,163.04,0.0,72.09,72.09,72.51,72.51,72.65,0.0,0.14,40.56,64.11,71.31,72.75,73.77,72.87,0.0,77.14,79.73,0.0
2020-09-15,(二),23590.0,23590.0,22733.0,22733.0,22086.0,29.0,647.0,6495.0,11743.0,3685.0,579.0,10.0,91.0,44.0,18.0,122.35,122.35,121.74,121.74,122.69,65.98,89.48,107.71,124.34,141.97,162.11,161.4,165.3,163.88,164.5,71.36,71.36,71.68,71.68,71.88,0.0,0.2,32.23,62.32,70.22,72.01,73.43,73.41,77.96,78.62,77.07,78.46
2020-09-16,(三),23763.0,23763.0,22891.0,22891.0,22301.0,33.0,590.0,6608.0,11776.0,3742.0,544.0,2.0,52.0,117.0,4.0,122.51,122.51,121.82,121.82,122.69,67.83,89.25,107.64,124.23,142.33,165.56,181.25,163.3,168.5,160.75,70.6,70.6,71.01,71.0,71.18,-0.01,0.17,41.86,61.99,69.48,71.54,72.2,71.73,55.58,78.73,74.42,81.26
2020-09-17,(四),23911.0,23911.0,22974.0,22974.0,22271.0,23.0,703.0,6469.0,11744.0,3932.0,549.0,1.0,71.0,47.0,7.0,122.76,122.76,121.83,121.83,122.86,66.07,89.2,107.36,124.49,142.13,165.0,159.0,166.5,163.86,167.29,70.19,70.19,70.65,70.65,70.85,0.0,0.2,32.4,61.91,69.46,71.13,71.55,71.18,70.4,80.58,77.2,76.02
2020-09-18,(五),25584.0,25495.0,24406.0,24406.0,23823.0,26.0,583.0,6544.0,12431.0,4612.0,827.0,2.0,99.0,126.0,9.0,124.01,124.01,123.01,123.01,123.84,67.66,88.95,107.97,124.53,142.23,166.81,165.5,168.8,169.09,161.89,70.25,70.24,70.61,70.61,70.76,0.0,0.15,37.06,62.08,69.35,70.83,71.77,71.46,67.86,78.18,74.68,75.06
2020-09-19,(六),17586.0,17586.0,16988.0,16988.0,16686.0,20.0,302.0,4507.0,9084.0,2929.0,485.0,5.0,58.0,90.0,13.0,123.5,123.5,122.82,122.82,123.43,63.7,89.24,107.97,124.33,141.97,166.42,174.0,168.5,165.75,162.69,70.21,70.21,70.51,70.51,70.64,0.0,0.13,32.06,61.07,69.0,70.99,71.16,71.73,60.57,84.3,73.76,75.79
2020-09-20,(日),83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-21,(一),25552.0,25552.0,24521.0,24521.0,23868.0,25.0,653.0,6635.0,13022.0,4044.0,619.0,0.0,60.0,107.0,0.0,122.63,122.63,122.04,122.03,122.93,64.04,89.23,107.59,124.34,141.79,166.27,0.0,165.2,166.58,0.0,68.66,68.66,69.1,69.1,69.26,0.0,0.16,35.39,61.09,67.95,69.43,70.02,69.24,0.0,78.87,76.17,0.0
2020-09-22,(二),24274.0,24274.0,23411.0,23411.0,22832.0,22.0,579.0,6789.0,12076.0,3853.0,546.0,4.0,70.0,34.0,6.0,122.51,122.51,121.75,121.74,122.57,62.17,89.37,107.47,124.46,141.99,166.36,159.75,164.8,164.41,162.0,68.12,68.12,68.48,68.48,68.64,0.0,0.16,37.72,59.71,67.18,68.94,69.54,67.98,76.94,76.49,72.62,76.87
2020-09-23,(三),24372.0,24289.0,23519.0,23519.0,22923.0,22.0,596.0,7028.0,12019.0,3641.0,504.0,6.0,131.0,77.0,21.0,122.12,122.11,121.67,121.67,122.51,62.44,89.43,107.74,124.31,142.07,166.74,168.33,168.5,171.24,167.86,67.73,67.71,68.15,68.15,68.31,0.0,0.16,33.61,59.76,66.68,68.68,69.03,69.63,67.85,76.72,77.23,70.47
2020-09-24,(四),25218.0,25218.0,24223.0,24223.0,23656.0,39.0,567.0,6737.0,12980.0,3839.0,497.0,2.0,26.0,56.0,16.0,122.53,122.53,121.89,121.89,122.69,66.94,88.64,107.79,124.37,142.1,163.83,165.75,162.7,164.2,162.5,67.49,67.49,68.02,68.02,68.16,0.0,0.14,38.53,59.57,66.55,68.41,69.3,68.07,78.4,74.23,79.26,77.32
2020-09-25,(五),28049.0,27965.0,26912.0,26912.0,26311.0,40.0,601.0,7488.0,14077.0,4437.0,759.0,5.0,164.0,128.0,12.0,123.07,123.06,122.43,122.43,123.2,65.55,88.8,107.88,124.43,142.14,166.29,160.0,167.4,165.37,168.58,67.77,67.76,68.19,68.19,68.35,0.0,0.16,35.02,58.47,66.52,68.66,69.27,69.03,70.15,73.93,77.36,74.21
2020-09-26,(六),19388.0,19388.0,18743.0,18743.0,18402.0,13.0,341.0,5195.0,9835.0,3172.0,503.0,3.0,62.0,115.0,20.0,123.44,123.44,122.66,122.67,123.28,66.3,89.31,107.99,124.42,141.97,167.08,164.83,171.2,167.28,166.05,68.62,68.62,68.91,68.92,69.05,0.01,0.14,35.54,58.76,66.59,69.39,70.82,70.45,66.73,77.22,73.15,72.26
2020-09-27,(日),86.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.27,0.0,109.85,109.85,109.85,0.0,0.0,109.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.36,0.0,83.14,83.14,83.14,0.0,0.0,0.0,0.0,83.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-28,(一),29051.0,29051.0,27970.0,27970.0,27263.0,66.0,707.0,7347.0,14995.0,4731.0,648.0,0.0,114.0,59.0,17.0,123.08,123.08,122.52,122.52,123.4,66.56,88.68,107.92,124.52,142.17,165.53,0.0,167.2,164.92,166.0,67.59,67.59,67.92,67.92,68.12,0.0,0.2,40.05,57.17,65.77,68.29,70.05,70.34,0.0,76.07,76.12,74.61
2020-09-29,(二),30196.0,30196.0,29256.0,29256.0,28593.0,42.0,663.0,7575.0,15591.0,5113.0,760.0,21.0,139.0,131.0,23.0,123.55,123.55,122.97,122.97,123.76,67.01,89.03,107.84,124.61,141.95,167.13,163.4,170.7,168.62,167.35,68.96,68.96,69.26,69.27,69.41,0.01,0.15,40.5,60.34,67.36,69.5,70.67,72.06,76.64,76.89,87.7,67.59
2020-09-30,(三),24676.0,24676.0,23974.0,23974.0,23538.0,18.0,436.0,6136.0,13021.0,4169.0,577.0,8.0,88.0,95.0,21.0,123.69,123.69,123.1,123.1,123.73,67.65,89.36,108.05,124.56,142.02,165.08,168.62,167.5,166.47,163.9,71.76,71.76,72.07,72.07,72.21,0.0,0.14,40.02,62.1,70.6,72.5,72.56,71.63,74.3,79.23,88.55,76.58
2020-10-01,(四),560.0,457.0,457.0,457.0,454.0,0.0,3.0,87.0,265.0,93.0,9.0,9.0,0.0,0.0,0.0,126.32,126.48,126.48,126.48,126.71,0.0,91.16,108.86,125.96,141.77,165.66,165.66,0.0,0.0,0.0,72.63,72.69,72.69,72.69,72.78,0.0,0.09,0.0,55.36,68.13,73.1,76.05,66.07,66.07,0.0,0.0,0.0
2020-10-02,(五),406.0,406.0,406.0,406.0,404.0,0.0,2.0,41.0,231.0,122.0,10.0,10.0,0.0,0.0,0.0,130.06,130.06,130.06,130.06,130.25,0.0,91.5,109.41,126.21,142.08,164.55,164.55,0.0,0.0,0.0,74.72,74.72,74.72,74.72,74.8,0.0,0.08,0.0,54.08,72.02,74.84,75.87,70.24,70.24,0.0,0.0,0.0
2020-10-03,(六),15489.0,15489.0,14956.0,14956.0,14609.0,18.0,347.0,3723.0,8006.0,2771.0,390.0,0.0,51.0,58.0,0.0,123.89,123.89,123.12,123.12,123.94,68.03,88.41,107.91,124.54,142.03,164.58,0.0,169.1,166.32,0.0,70.32,70.32,70.54,70.54,70.74,0.0,0.2,30.51,58.56,69.05,70.79,71.9,74.44,0.0,86.56,74.72,0.0
2020-10-04,(日),107.0,0.0,107.0,107.0,107.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.46,0.0,100.46,100.46,100.46,0.0,0.0,100.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.91,0.0,87.91,87.91,87.91,0.0,0.0,0.0,0.0,87.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-05,(一),23942.0,23942.0,22946.0,22946.0,22342.0,45.0,604.0,5462.0,12185.0,4480.0,695.0,0.0,110.0,105.0,0.0,124.27,124.27,123.5,123.51,124.44,68.23,88.89,107.7,124.67,142.2,165.25,0.0,166.7,166.81,0.0,68.73,68.73,69.11,69.11,69.29,0.0,0.18,34.53,59.77,67.97,69.39,69.92,70.45,0.0,77.81,73.25,0.0
2020-10-06,(二),22664.0,22664.0,21622.0,21622.0,21070.0,34.0,552.0,5291.0,11383.0,4263.0,707.0,5.0,60.0,52.0,16.0,124.3,124.3,123.38,123.38,124.28,65.25,88.88,107.61,124.8,142.26,166.21,162.6,169.3,166.87,160.0,69.77,69.77,70.26,70.26,70.43,0.0,0.17,32.16,61.07,69.53,70.65,70.52,68.23,71.87,80.85,75.59,70.99
2020-10-07,(三),23431.0,23431.0,22485.0,22485.0,21883.0,39.0,602.0,5438.0,11863.0,4436.0,649.0,4.0,58.0,74.0,10.0,124.22,124.22,123.41,123.41,124.37,68.63,88.63,107.75,124.81,142.18,165.88,160.12,162.7,169.89,159.1,70.64,70.64,71.02,71.02,71.21,0.0,0.19,38.18,61.29,70.27,71.49,71.22,69.03,71.04,75.98,77.42,71.64
2020-10-08,(四),23673.0,23583.0,22656.0,22656.0,22086.0,34.0,570.0,5192.0,12440.0,4287.0,637.0,6.0,88.0,56.0,17.0,124.35,124.34,123.61,123.62,124.52,68.57,88.51,108.04,124.77,142.15,165.59,164.58,167.2,164.88,163.18,72.23,72.23,72.6,72.61,72.79,0.01,0.19,37.69,62.88,71.41,72.87,73.56,73.11,76.03,79.6,79.54,73.64
2020-10-09,(五),25309.0,25309.0,24304.0,24304.0,23857.0,26.0,447.0,5670.0,13087.0,4753.0,838.0,4.0,163.0,161.0,19.0,125.08,125.08,124.24,124.24,124.92,69.79,87.95,108.29,124.64,142.3,167.41,160.12,170.5,169.25,160.32,72.42,72.42,72.82,72.82,72.95,0.0,0.13,39.55,62.65,71.64,72.9,73.82,74.59,75.3,78.36,78.61,74.31
2020-10-10,(六),17329.0,17236.0,16655.0,16655.0,16447.0,14.0,208.0,3669.0,9280.0,3345.0,487.0,2.0,41.0,95.0,15.0,125.33,125.31,124.55,124.55,124.99,67.39,89.28,108.28,124.69,142.18,166.06,268.0,167.4,167.75,162.27,73.05,73.05,73.28,73.27,73.36,-0.01,0.08,34.1,63.49,71.95,73.49,74.07,73.69,75.59,82.85,73.68,75.82
2020-10-11,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,(一),24594.0,24512.0,23558.0,23558.0,23028.0,23.0,530.0,5420.0,12662.0,4762.0,634.0,0.0,92.0,92.0,0.0,124.72,124.7,123.94,123.94,124.74,67.37,89.11,108.01,124.79,142.1,164.76,0.0,164.4,165.89,0.0,71.33,71.32,71.69,71.69,71.83,0.0,0.14,39.62,63.44,70.87,71.82,72.29,72.89,0.0,80.38,80.21,0.0
2020-10-13,(二),23311.0,23311.0,22388.0,22388.0,21957.0,15.0,431.0,5521.0,12074.0,4233.0,565.0,18.0,41.0,53.0,17.0,124.23,124.23,123.45,123.45,124.13,67.28,89.12,107.89,124.8,142.13,166.83,164.47,165.1,165.24,165.24,69.83,69.83,70.25,70.25,70.38,0.0,0.13,32.77,61.28,69.28,70.68,70.56,68.6,73.74,77.12,74.16,69.36
2020-10-14,(三),23505.0,23426.0,22495.0,22495.0,22082.0,19.0,413.0,5306.0,12202.0,4348.0,707.0,9.0,71.0,124.0,22.0,124.91,124.91,123.94,123.94,124.59,65.68,88.94,108.16,124.73,142.07,164.43,160.44,166.4,168.55,159.59,69.26,69.25,69.71,69.71,69.83,0.0,0.12,28.9,60.96,68.9,69.87,70.25,68.99,73.19,75.87,76.05,72.49
2020-10-15,(四),23224.0,23224.0,22212.0,22212.0,21847.0,34.0,365.0,5272.0,11887.0,4520.0,717.0,10.0,83.0,55.0,20.0,124.95,124.95,124.1,124.09,124.68,57.89,89.24,108.02,124.8,142.24,162.44,162.5,167.9,164.85,163.25,69.01,69.01,69.41,69.41,69.52,0.0,0.11,21.37,60.44,68.68,69.63,69.74,70.05,68.76,77.28,75.69,71.95
2020-10-16,(五),25420.0,25336.0,24318.0,24318.0,23976.0,19.0,342.0,5041.0,13291.0,5308.0,887.0,21.0,152.0,137.0,26.0,126.44,126.44,125.44,125.44,125.95,67.84,89.25,108.5,125.02,142.22,166.82,160.95,168.6,168.77,163.15,69.06,69.05,69.43,69.43,69.52,0.0,0.09,37.68,60.59,68.67,69.51,69.81,69.32,72.57,73.19,76.73,70.19
2020-10-17,(六),17019.0,17019.0,16482.0,16482.0,16227.0,6.0,255.0,3929.0,8738.0,3385.0,459.0,4.0,77.0,79.0,15.0,124.9,124.9,124.26,124.26,124.82,69.42,88.5,108.31,124.77,141.98,165.86,162.25,170.8,163.15,159.33,69.72,69.72,70.05,70.04,70.14,-0.01,0.09,47.43,61.74,69.2,70.4,70.07,68.66,67.24,80.39,70.33,72.12
2020-10-18,(日),93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19,(一),24214.0,24214.0,23226.0,23226.0,22730.0,27.0,496.0,5179.0,12649.0,4735.0,652.0,0.0,75.0,92.0,0.0,125.0,125.0,124.18,124.18,124.96,68.24,88.45,108.32,124.82,142.05,165.69,0.0,166.2,167.17,0.0,68.96,68.96,69.38,69.37,69.5,-0.01,0.12,38.04,60.99,68.75,69.66,69.45,69.81,0.0,77.3,76.95,0.0
2020-10-20,(二),23018.0,23018.0,22027.0,22027.0,21651.0,18.0,376.0,4995.0,12007.0,4487.0,689.0,9.0,94.0,44.0,15.0,125.02,125.02,124.2,124.2,124.81,67.31,88.62,108.06,124.75,142.22,164.97,160.66,164.1,165.27,160.8,69.05,69.05,69.43,69.43,69.56,0.0,0.13,37.45,59.54,68.74,69.71,69.78,67.99,74.57,70.31,74.16,75.12
2020-10-21,(三),23962.0,23877.0,22916.0,22916.0,22389.0,27.0,527.0,5254.0,12376.0,4580.0,726.0,4.0,49.0,104.0,22.0,124.85,124.85,123.96,123.96,124.79,66.06,88.72,107.89,124.87,142.38,166.03,164.12,167.8,165.36,160.5,68.67,68.65,69.09,69.09,69.24,0.0,0.15,36.86,60.55,68.46,69.49,69.09,66.55,66.39,74.1,75.69,67.2
2020-10-22,(四),23706.0,23706.0,22735.0,22735.0,22130.0,58.0,605.0,5096.0,12117.0,4746.0,630.0,5.0,73.0,78.0,15.0,124.73,124.73,124.09,124.09,125.07,68.82,88.11,108.17,124.88,142.25,163.78,158.7,170.3,163.1,159.73,68.68,68.68,69.1,69.1,69.27,0.0,0.17,43.4,60.3,68.56,69.38,69.36,68.31,70.17,74.24,76.24,69.68
2020-10-23,(五),26200.0,26104.0,25022.0,25022.0,24679.0,7.0,343.0,5739.0,13238.0,5368.0,936.0,7.0,171.0,134.0,22.0,125.91,125.91,124.88,124.88,125.39,69.93,88.45,108.23,124.86,142.38,166.12,172.14,169.6,166.6,161.64,69.79,69.78,70.18,70.18,70.26,0.0,0.08,47.02,61.74,69.41,70.45,70.28,70.13,66.52,70.85,77.94,72.78
2020-10-24,(六),17553.0,17553.0,17027.0,17027.0,16737.0,8.0,290.0,4108.0,9176.0,3262.0,511.0,13.0,70.0,91.0,17.0,124.65,124.65,123.9,123.9,124.5,70.0,89.63,108.15,124.65,142.12,166.42,169.65,170.3,165.88,167.24,70.17,70.17,70.37,70.37,70.47,0.0,0.1,39.54,62.95,69.39,70.62,71.0,70.37,62.24,71.63,73.83,73.83
2020-10-25,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-26,(一),24061.0,24061.0,23034.0,23034.0,22532.0,29.0,502.0,5050.0,12314.0,4927.0,778.0,0.0,147.0,94.0,0.0,125.44,125.44,124.57,124.57,125.37,65.8,88.9,107.91,124.91,142.27,165.83,0.0,168.6,169.2,0.0,68.83,68.83,69.24,69.24,69.36,0.0,0.12,38.07,61.41,68.58,69.56,69.39,68.15,0.0,74.13,68.56,0.0
2020-10-27,(二),23228.0,23120.0,22342.0,22342.0,21838.0,37.0,504.0,5474.0,11560.0,4631.0,630.0,5.0,81.0,71.0,16.0,124.4,124.5,123.71,123.71,124.52,67.36,88.56,107.61,124.71,142.36,167.38,158.8,170.4,166.2,177.31,68.33,68.27,68.72,68.72,68.87,0.0,0.15,39.64,59.68,68.31,69.08,68.89,66.5,72.58,69.94,69.84,64.11
2020-10-28,(三),23419.0,23419.0,22454.0,22454.0,21968.0,24.0,486.0,5346.0,12022.0,4434.0,654.0,8.0,73.0,75.0,10.0,124.61,124.61,123.76,123.76,124.54,68.3,88.54,108.12,124.68,142.3,165.32,163.81,169.0,167.27,185.3,67.48,67.48,67.91,67.91,68.04,0.0,0.13,38.95,59.77,67.23,68.31,67.91,67.36,66.05,75.49,73.73,62.94
2020-10-29,(四),23234.0,23148.0,22066.0,22066.0,21696.0,41.0,370.0,4689.0,12137.0,4721.0,742.0,5.0,88.0,44.0,12.0,125.8,125.79,124.79,124.79,125.41,68.12,88.42,108.22,124.98,142.26,166.2,167.5,169.3,165.3,163.17,67.55,67.54,67.92,67.92,68.0,0.0,0.08,40.15,60.97,67.58,68.1,67.99,66.85,64.26,69.74,74.51,71.41
2020-10-30,(五),25032.0,25032.0,23836.0,23836.0,23250.0,18.0,586.0,5287.0,12276.0,5322.0,1082.0,13.0,190.0,141.0,21.0,126.03,126.03,124.89,124.88,125.79,68.91,88.8,107.95,124.92,142.65,166.45,167.11,169.0,167.09,163.29,68.41,68.41,68.81,68.81,68.98,0.0,0.17,41.84,59.2,67.91,69.02,69.3,69.25,65.97,72.75,76.48,70.11
2020-10-31,(六),17085.0,17085.0,16489.0,16489.0,16254.0,7.0,235.0,3594.0,9004.0,3492.0,491.0,6.0,51.0,83.0,24.0,125.59,125.59,124.82,124.82,125.33,73.36,89.61,108.18,124.84,142.19,165.79,163.08,172.3,169.11,162.63,69.23,69.23,69.53,69.53,69.61,0.0,0.08,42.02,61.15,68.98,69.81,69.43,68.8,66.65,72.4,76.24,70.7
2020-11-01,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-02,(一),24321.0,24238.0,23203.0,23203.0,22781.0,42.0,422.0,4754.0,12412.0,5386.0,836.0,0.0,115.0,114.0,0.0,126.36,126.35,125.39,125.39,126.07,66.5,88.73,108.26,125.05,142.34,165.39,0.0,166.6,170.52,0.0,68.02,68.0,68.38,68.38,68.5,0.0,0.12,33.12,59.73,67.73,68.52,68.57,68.7,0.0,73.88,78.86,0.0
2020-11-03,(二),23112.0,23112.0,22154.0,22154.0,21672.0,39.0,482.0,4407.0,11721.0,5334.0,685.0,31.0,88.0,74.0,17.0,126.15,126.15,125.44,125.44,126.27,65.79,88.17,107.99,125.18,142.2,164.37,163.14,169.1,164.36,159.18,67.24,67.24,67.72,67.72,67.86,0.0,0.14,32.71,58.76,67.11,68.03,67.77,66.64,69.82,73.25,75.07,70.94
2020-11-04,(三),23726.0,23641.0,22699.0,22699.0,22179.0,36.0,520.0,4870.0,12221.0,4905.0,717.0,9.0,72.0,83.0,19.0,125.46,125.45,124.62,124.62,125.45,62.42,89.03,108.06,125.01,142.36,164.56,162.38,166.5,163.48,166.16,67.17,67.15,67.53,67.53,67.67,0.0,0.14,28.65,59.06,67.01,67.83,67.57,66.69,72.27,73.71,74.83,68.42
2020-11-05,(四),23405.0,23405.0,22382.0,22382.0,21876.0,47.0,506.0,4893.0,11747.0,5017.0,739.0,4.0,54.0,139.0,22.0,125.43,125.43,124.7,124.7,125.55,64.98,87.93,108.15,124.88,142.25,165.24,162.75,171.2,166.83,161.68,67.01,67.01,67.43,67.44,67.59,0.01,0.16,29.76,57.67,66.94,67.7,67.42,67.73,67.91,79.16,76.41,68.18
2020-11-06,(五),25351.0,25267.0,23966.0,23966.0,23584.0,31.0,382.0,5062.0,12689.0,5521.0,952.0,4.0,146.0,137.0,25.0,126.35,126.36,125.37,125.37,125.96,66.48,88.65,108.19,125.13,141.71,164.89,157.12,170.8,169.61,164.52,67.54,67.53,68.07,68.07,68.18,0.0,0.11,32.33,59.13,67.1,68.23,68.33,69.3,69.85,75.64,76.83,66.33
2020-11-07,(六),16587.0,16587.0,16002.0,16002.0,15767.0,12.0,235.0,3318.0,8670.0,3556.0,547.0,9.0,94.0,97.0,23.0,126.1,126.1,125.36,125.36,125.91,68.64,88.62,107.99,124.98,142.21,165.84,160.05,168.6,170.81,161.17,68.8,68.8,69.12,69.13,69.25,0.01,0.13,33.4,57.29,68.06,69.32,69.68,69.85,72.19,73.91,72.27,70.17
