date,A1,A2,A3,A375,A395,A75,A7595,A95115,A115135,A135155,A155,A155A,A155B,A155C,A155D,B1,B2,B3,B375,B395,B75,B7595,B95115,B115135,B135155,B155,B155A,B155B,B155C,B155D,C1,C2,C3,C375,C395,C375D,C395D,C75,C7595,C95115,C115135,C135155,C155,C155A,C155B,C155C,C155D,P1_A,P2_A,P3_A,P75_A,P7595_A,P95115_A,P115135_A,P135155_A,P155_A,P1_B,P2_B,P3_B,P75_B,P7595_B,P95115_B,P115135_B,P135155_B,P155_B,P1_C,P2_C,P3_C,P75_C,P7595_C,P95115_C,P115135_C,P135155_C,P155_C
2012-03,698957.0,698957.0,678242.0,678179.0,660774.0,685.0,17405.0,185832.0,474942.0,0.0,0.0,0.0,0.0,0.0,0.0,122.47,122.47,122.4,122.41,123.28,71.72,89.14,107.98,129.27,0.0,0.0,0.0,0.0,0.0,0.0,53.49,53.49,53.75,53.75,53.81,-0.0,0.06,37.33,50.71,54.27,53.66,0.0,0.0,0.0,0.0,0.0,0.0,1494.0,0,246.0,0.0,0.0,246.0,0.0,0,0,21.01,0,108.9,0.0,0.0,108.9,0.0,0,0,64.06,0,69.61,0.0,0.0,69.61,0.0,0,0
2012-04,623861.0,623861.0,607855.0,607554.0,589771.0,605.0,17783.0,183291.0,406480.0,0.0,0.0,0.0,0.0,0.0,0.0,121.5,121.5,121.48,121.47,122.44,68.17,89.43,107.76,129.06,0.0,0.0,0.0,0.0,0.0,0.0,50.52,50.52,50.8,50.81,50.89,0.0,0.09,33.03,46.95,50.61,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1384.0,0,261.0,0.0,0.0,261.0,0.0,0,0,30.38,0,107.57,0.0,0.0,107.57,0.0,0,0,59.2,0,66.18,0.0,0.0,66.18,0.0,0,0
2012-05,673027.0,673027.0,655629.0,655069.0,627294.0,1103.0,27775.0,240461.0,386833.0,0.0,0.0,0.0,0.0,0.0,0.0,118.81,118.81,118.85,118.84,120.15,71.46,89.24,107.34,128.12,0.0,0.0,0.0,0.0,0.0,0.0,58.71,58.72,59.01,59.01,59.15,-0.0,0.14,38.52,54.7,58.99,59.23,0.0,0.0,0.0,0.0,0.0,0.0,1458.0,0,471.0,0.0,0.0,471.0,0.0,0,0,29.97,0,109.66,0.0,0.0,109.66,0.0,0,0,75.43,0,74.91,0.0,0.0,74.91,0.0,0,0
2012-06,580750.0,580750.0,562878.0,562874.0,532734.0,1348.0,30140.0,237604.0,295130.0,0.0,0.0,0.0,0.0,0.0,0.0,116.67,116.67,116.73,116.73,118.29,71.31,89.07,107.1,127.3,0.0,0.0,0.0,0.0,0.0,0.0,68.6,68.6,69.0,69.0,69.3,-0.0,0.3,44.5,61.97,68.09,70.12,0.0,0.0,0.0,0.0,0.0,0.0,1251.0,0,314.0,0.0,0.0,314.0,0.0,0,0,20.85,0,105.46,0.0,0.0,105.46,0.0,0,0,86.96,0,87.21,0.0,0.0,87.21,0.0,0,0
2012-07,588413.0,588413.0,570117.0,570114.0,537121.0,1322.0,32993.0,257621.0,279500.0,0.0,0.0,0.0,0.0,0.0,0.0,115.38,115.38,115.52,115.51,117.13,68.88,89.14,107.06,126.42,0.0,0.0,0.0,0.0,0.0,0.0,67.16,67.15,67.57,67.57,67.87,-0.0,0.3,40.48,61.09,66.96,68.59,0.0,0.0,0.0,0.0,0.0,0.0,1215.0,0,227.0,0.0,0.0,227.0,0.0,0,0,24.29,0,101.16,0.0,0.0,101.16,0.0,0,0,77.72,0,82.26,0.0,0.0,82.26,0.0,0,0
2012-08,640248.0,640248.0,621805.0,621805.0,588209.0,1458.0,33596.0,284137.0,304072.0,0.0,0.0,0.0,0.0,0.0,0.0,115.53,115.52,115.48,115.48,116.98,68.63,89.17,107.05,126.26,0.0,0.0,0.0,0.0,0.0,0.0,67.64,67.64,68.06,68.06,68.34,0.0,0.28,41.67,61.73,67.24,69.21,0.0,0.0,0.0,0.0,0.0,0.0,1455.0,0,375.0,0.0,1.0,374.0,0.0,0,0,112.0,0,99.86,0.0,85.7,99.89,0.0,0,0,72.97,0,81.36,0.0,65.08,81.4,0.0,0,0
2012-09,619072.0,619072.0,599796.0,599796.0,569039.0,1051.0,30757.0,268809.0,300230.0,0.0,0.0,0.0,0.0,0.0,0.0,115.88,115.87,115.74,115.74,117.11,68.51,90.42,107.23,125.96,0.0,0.0,0.0,0.0,0.0,0.0,64.33,64.33,64.79,64.79,65.03,-0.01,0.23,38.76,59.12,63.9,65.88,0.0,0.0,0.0,0.0,0.0,0.0,1412.0,0,319.0,0.0,5.0,314.0,0.0,0,0,113.06,0,101.15,0.0,93.26,101.27,0.0,0,0,68.86,0,78.08,0.0,71.75,78.17,0.0,0,0
2012-10,620660.0,620660.0,602616.0,602616.0,576382.0,991.0,26234.0,245719.0,330663.0,0.0,0.0,0.0,0.0,0.0,0.0,117.2,117.2,117.08,117.07,118.35,69.94,89.01,107.47,126.43,0.0,0.0,0.0,0.0,0.0,0.0,66.06,66.05,66.51,66.51,66.72,0.0,0.21,40.33,60.48,65.84,67.28,0.0,0.0,0.0,0.0,0.0,0.0,1377.0,0,346.0,0.0,0.0,346.0,0.0,0,0,113.98,0,106.77,0.0,0.0,106.77,0.0,0,0,71.47,0,83.55,0.0,0.0,83.55,0.0,0,0
2012-11,620081.0,620081.0,603658.0,603658.0,582281.0,931.0,21377.0,213509.0,368772.0,0.0,0.0,0.0,0.0,0.0,0.0,119.2,119.2,119.09,119.09,120.2,68.13,88.9,107.66,127.46,0.0,0.0,0.0,0.0,0.0,0.0,65.52,65.52,65.92,65.93,66.07,0.01,0.15,41.89,60.73,65.55,66.32,0.0,0.0,0.0,0.0,0.0,0.0,1401.0,0,428.0,0.0,0.0,428.0,0.0,0,0,115.76,0,109.18,0.0,0.0,109.18,0.0,0,0,72.52,0,85.92,0.0,0.0,85.92,0.0,0,0
2012-12,630333.0,630333.0,614940.0,614940.0,594738.0,750.0,20202.0,199384.0,395354.0,0.0,0.0,0.0,0.0,0.0,0.0,120.28,120.29,120.18,120.17,121.22,67.61,89.31,107.74,128.02,0.0,0.0,0.0,0.0,0.0,0.0,64.36,64.35,64.71,64.71,64.82,-0.0,0.11,42.77,60.27,64.61,64.91,0.0,0.0,0.0,0.0,0.0,0.0,1662.0,0,350.0,0.0,0.0,350.0,0.0,0,0,115.91,0,104.88,0.0,0.0,104.88,0.0,0,0,69.31,0,81.5,0.0,0.0,81.5,0.0,0,0
2013-01,717521.0,717521.0,701420.0,701420.0,679673.0,936.0,21747.0,224038.0,455635.0,0.0,0.0,0.0,0.0,0.0,0.0,120.73,120.73,120.67,120.67,121.68,67.62,89.06,107.8,128.5,0.0,0.0,0.0,0.0,0.0,0.0,65.74,65.74,66.05,66.05,66.15,-0.0,0.1,42.0,61.65,65.95,66.24,0.0,0.0,0.0,0.0,0.0,0.0,1366.0,0,297.0,0.0,0.0,297.0,0.0,0,0,116.0,0,104.53,0.0,0.0,104.53,0.0,0,0,70.31,0,82.76,0.0,0.0,82.76,0.0,0,0
2013-02,533524.0,533524.0,521593.0,521593.0,504265.0,586.0,17328.0,174871.0,329394.0,0.0,0.0,0.0,0.0,0.0,0.0,119.85,119.86,119.82,119.83,120.89,68.59,88.95,107.67,127.9,0.0,0.0,0.0,0.0,0.0,0.0,63.29,63.29,63.59,63.59,63.71,-0.0,0.12,43.08,58.85,63.52,63.79,0.0,0.0,0.0,0.0,0.0,0.0,1298.0,0,352.0,0.0,0.0,352.0,0.0,0,0,113.77,0,105.6,0.0,0.0,105.6,0.0,0,0,70.41,0,80.13,0.0,0.0,80.13,0.0,0,0
2013-03,647651.0,647651.0,631420.0,631420.0,612338.0,632.0,19082.0,190237.0,422101.0,0.0,0.0,0.0,0.0,0.0,0.0,121.29,121.29,121.16,121.17,122.16,66.74,89.12,107.75,128.66,0.0,0.0,0.0,0.0,0.0,0.0,60.7,60.7,61.03,61.04,61.13,0.01,0.09,38.51,57.12,61.47,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1353.0,0,223.0,0.0,0.0,223.0,0.0,0,0,117.37,0,107.71,0.0,0.0,107.71,0.0,0,0,65.6,0,79.27,0.0,0.0,79.27,0.0,0,0
2013-04,599973.0,599973.0,584409.0,584409.0,566221.0,548.0,18188.0,182474.0,383747.0,0.0,0.0,0.0,0.0,0.0,0.0,121.11,121.11,120.99,120.99,122.01,68.0,89.23,107.72,128.8,0.0,0.0,0.0,0.0,0.0,0.0,60.06,60.07,60.39,60.39,60.49,0.0,0.1,38.74,56.15,60.62,60.44,0.0,0.0,0.0,0.0,0.0,0.0,1417.0,0,400.0,0.0,0.0,400.0,0.0,0,0,117.3,0,107.69,0.0,0.0,107.69,0.0,0,0,67.07,0,78.85,0.0,0.0,78.85,0.0,0,0
2013-05,633523.0,633523.0,618300.0,618300.0,594538.0,800.0,23762.0,220275.0,374263.0,0.0,0.0,0.0,0.0,0.0,0.0,119.58,119.58,119.46,119.46,120.66,68.19,89.36,107.46,128.43,0.0,0.0,0.0,0.0,0.0,0.0,62.73,62.72,63.08,63.07,63.21,-0.01,0.13,40.92,58.44,62.96,63.33,0.0,0.0,0.0,0.0,0.0,0.0,1561.0,0,446.0,0.0,0.0,446.0,0.0,0,0,116.99,0,108.97,0.0,0.0,108.97,0.0,0,0,68.82,0,82.17,0.0,0.0,82.17,0.0,0,0
2013-06,557007.0,557007.0,541934.0,541934.0,515353.0,929.0,26581.0,225874.0,289479.0,0.0,0.0,0.0,0.0,0.0,0.0,117.15,117.15,117.13,117.12,118.55,67.82,89.46,107.04,127.53,0.0,0.0,0.0,0.0,0.0,0.0,63.55,63.55,63.98,63.98,64.24,-0.0,0.26,35.93,57.17,63.05,65.03,0.0,0.0,0.0,0.0,0.0,0.0,1259.0,0,320.0,0.0,0.0,320.0,0.0,0,0,115.72,0,104.05,0.0,0.0,104.05,0.0,0,0,69.38,0,80.64,0.0,0.0,80.64,0.0,0,0
2013-07,604658.0,604658.0,588825.0,588825.0,557424.0,1141.0,31401.0,262232.0,295192.0,0.0,0.0,0.0,0.0,0.0,0.0,116.29,116.29,116.24,116.24,117.76,68.27,89.22,106.89,127.42,0.0,0.0,0.0,0.0,0.0,0.0,67.51,67.51,67.96,67.96,68.24,0.0,0.28,38.75,61.53,67.35,68.9,0.0,0.0,0.0,0.0,0.0,0.0,1445.0,0,335.0,0.0,0.0,335.0,0.0,0,0,114.69,0,102.35,0.0,0.0,102.35,0.0,0,0,71.86,0,83.45,0.0,0.0,83.45,0.0,0,0
2013-08,617356.0,617356.0,600569.0,600569.0,567723.0,1066.0,32846.0,281818.0,285905.0,0.0,0.0,0.0,0.0,0.0,0.0,115.38,115.38,115.34,115.35,116.85,68.48,89.4,106.87,126.68,0.0,0.0,0.0,0.0,0.0,0.0,67.15,67.15,67.61,67.61,67.92,-0.0,0.3,37.4,60.61,66.77,68.87,0.0,0.0,0.0,0.0,0.0,0.0,1534.0,0,257.0,0.0,0.0,257.0,0.0,0,0,115.75,0,104.35,0.0,0.0,104.35,0.0,0,0,71.32,0,86.31,0.0,0.0,86.31,0.0,0,0
2013-09,587911.0,587911.0,572155.0,572155.0,545703.0,800.0,26452.0,261470.0,284233.0,0.0,0.0,0.0,0.0,0.0,0.0,115.86,115.87,115.75,115.75,117.02,68.32,89.63,107.13,126.11,0.0,0.0,0.0,0.0,0.0,0.0,66.22,66.23,66.69,66.69,66.94,-0.0,0.25,37.22,59.79,65.68,67.93,0.0,0.0,0.0,0.0,0.0,0.0,1453.0,0,452.0,0.0,0.0,452.0,0.0,0,0,114.54,0,105.76,0.0,0.0,105.76,0.0,0,0,72.43,0,85.78,0.0,0.0,85.78,0.0,0,0
2013-10,657608.0,657608.0,641228.0,641228.0,617429.0,834.0,23799.0,257488.0,359941.0,0.0,0.0,0.0,0.0,0.0,0.0,117.89,117.89,117.73,117.74,118.76,67.42,91.23,107.49,126.82,0.0,0.0,0.0,0.0,0.0,0.0,64.27,64.27,64.69,64.7,64.87,0.0,0.17,36.93,58.96,63.93,65.43,0.0,0.0,0.0,0.0,0.0,0.0,1460.0,0,253.0,0.0,0.0,253.0,0.0,0,0,116.82,0,105.06,0.0,0.0,105.06,0.0,0,0,68.1,0,80.88,0.0,0.0,80.88,0.0,0,0
2013-11,641989.0,641989.0,628787.0,628787.0,611010.0,744.0,17777.0,219221.0,391789.0,0.0,0.0,0.0,0.0,0.0,0.0,119.84,119.84,119.68,119.68,120.56,67.03,89.46,107.81,127.7,0.0,0.0,0.0,0.0,0.0,0.0,63.27,63.27,63.63,63.63,63.74,-0.0,0.11,36.08,58.3,63.01,64.09,0.0,0.0,0.0,0.0,0.0,0.0,1480.0,0,369.0,0.0,0.0,369.0,0.0,0,0,116.89,0,107.91,0.0,0.0,107.91,0.0,0,0,68.56,0,81.37,0.0,0.0,81.37,0.0,0,0
2013-12,654123.0,654123.0,642071.0,642071.0,623954.0,742.0,18117.0,213256.0,410698.0,0.0,0.0,0.0,0.0,0.0,0.0,120.52,120.52,120.39,120.39,121.3,67.37,89.3,107.79,128.31,0.0,0.0,0.0,0.0,0.0,0.0,65.1,65.1,65.42,65.42,65.53,-0.0,0.11,39.74,60.26,64.84,65.83,0.0,0.0,0.0,0.0,0.0,0.0,1701.0,0,421.0,0.0,0.0,421.0,0.0,0,0,117.0,0,106.53,0.0,0.0,106.53,0.0,0,0,69.26,0,82.23,0.0,0.0,82.23,0.0,0,0
2014-01,780515.0,780515.0,766271.0,766271.0,741038.0,1072.0,25233.0,274622.0,466416.0,0.0,0.0,0.0,0.0,0.0,0.0,119.65,119.65,119.53,119.53,120.53,66.89,90.18,107.63,128.12,0.0,0.0,0.0,0.0,0.0,0.0,68.4,68.4,68.71,68.71,68.84,-0.0,0.13,53.53,63.35,68.0,69.26,0.0,0.0,0.0,0.0,0.0,0.0,1953.0,0,377.0,0.0,0.0,377.0,0.0,0,0,116.84,0,106.01,0.0,0.0,106.01,0.0,0,0,71.93,0,86.52,0.0,0.0,86.52,0.0,0,0
2014-02,426706.0,426706.0,419113.0,419113.0,406062.0,511.0,13051.0,138375.0,267687.0,0.0,0.0,0.0,0.0,0.0,0.0,120.31,120.31,120.23,120.24,121.2,67.97,90.19,107.83,128.12,0.0,0.0,0.0,0.0,0.0,0.0,74.19,74.19,74.51,74.51,74.61,-0.01,0.1,49.65,70.08,73.9,74.92,0.0,0.0,0.0,0.0,0.0,0.0,866.0,0,312.0,0.0,0.0,312.0,0.0,0,0,114.78,0,104.98,0.0,0.0,104.98,0.0,0,0,79.08,0,87.34,0.0,0.0,87.34,0.0,0,0
2014-03,589997.0,589997.0,578430.0,578430.0,565951.0,635.0,12479.0,149173.0,416778.0,0.0,0.0,0.0,0.0,0.0,0.0,123.45,123.45,123.32,123.32,124.07,67.8,89.4,108.24,129.74,0.0,0.0,0.0,0.0,0.0,0.0,80.23,80.23,80.59,80.59,80.66,0.0,0.08,54.14,75.89,81.1,80.53,0.0,0.0,0.0,0.0,0.0,0.0,1325.0,0,192.0,0.0,0.0,192.0,0.0,0,0,118.3,0,102.27,0.0,0.0,102.27,0.0,0,0,83.3,0,98.5,0.0,0.0,98.5,0.0,0,0
2014-04,570465.0,570465.0,559267.0,559267.0,549588.0,478.0,9679.0,120745.0,428843.0,0.0,0.0,0.0,0.0,0.0,0.0,125.24,125.25,125.12,125.12,125.76,66.6,89.15,108.38,130.65,0.0,0.0,0.0,0.0,0.0,0.0,77.8,77.8,78.1,78.11,78.15,0.0,0.05,51.09,74.47,79.07,77.94,0.0,0.0,0.0,0.0,0.0,0.0,1413.0,0,233.0,0.0,0.0,233.0,0.0,0,0,119.79,0,102.24,0.0,0.0,102.24,0.0,0,0,81.68,0,97.37,0.0,0.0,97.37,0.0,0,0
2014-05,643230.0,643230.0,630919.0,630919.0,618260.0,617.0,12659.0,142269.0,475991.0,0.0,0.0,0.0,0.0,0.0,0.0,125.1,125.1,125.07,125.06,125.75,67.33,91.56,108.34,130.95,0.0,0.0,0.0,0.0,0.0,0.0,79.18,79.19,79.46,79.47,79.53,0.0,0.07,51.71,74.99,79.98,79.42,0.0,0.0,0.0,0.0,0.0,0.0,1453.0,0,211.0,0.0,0.0,211.0,0.0,0,0,120.3,0,105.09,0.0,0.0,105.09,0.0,0,0,82.97,0,98.13,0.0,0.0,98.13,0.0,0,0
2014-06,473528.0,473528.0,462303.0,462303.0,451484.0,593.0,10819.0,122655.0,328829.0,0.0,0.0,0.0,0.0,0.0,0.0,123.25,123.25,123.22,123.22,124.04,68.98,88.98,108.05,130.0,0.0,0.0,0.0,0.0,0.0,0.0,79.45,79.45,79.84,79.84,79.93,-0.01,0.08,53.06,74.66,80.2,79.84,0.0,0.0,0.0,0.0,0.0,0.0,1282.0,0,201.0,0.0,0.0,201.0,0.0,0,0,119.5,0,103.97,0.0,0.0,103.97,0.0,0,0,84.29,0,98.89,0.0,0.0,98.89,0.0,0,0
2014-07,525605.0,525605.0,512309.0,512309.0,500180.0,771.0,12129.0,145492.0,354688.0,0.0,0.0,0.0,0.0,0.0,0.0,122.66,122.66,122.6,122.6,123.41,69.87,89.04,107.94,129.76,0.0,0.0,0.0,0.0,0.0,0.0,82.67,82.67,83.07,83.07,83.16,0.01,0.1,55.19,78.07,83.19,83.15,0.0,0.0,0.0,0.0,0.0,0.0,1285.0,0,197.0,0.0,0.0,197.0,0.0,0,0,118.88,0,99.5,0.0,0.0,99.5,0.0,0,0,86.04,0,97.17,0.0,0.0,97.17,0.0,0,0
2014-08,565405.0,565405.0,551480.0,551480.0,537262.0,837.0,14218.0,169748.0,367514.0,0.0,0.0,0.0,0.0,0.0,0.0,121.71,121.71,121.65,121.65,122.51,66.29,89.28,108.17,129.13,0.0,0.0,0.0,0.0,0.0,0.0,81.34,81.34,81.73,81.73,81.83,-0.0,0.1,51.64,76.69,81.68,81.89,0.0,0.0,0.0,0.0,0.0,0.0,1416.0,0,245.0,0.0,0.0,245.0,0.0,0,0,117.51,0,99.72,0.0,0.0,99.72,0.0,0,0,85.59,0,98.19,0.0,0.0,98.19,0.0,0,0
2014-09,532262.0,532262.0,519767.0,519767.0,505228.0,825.0,14539.0,180664.0,324564.0,0.0,0.0,0.0,0.0,0.0,0.0,120.09,120.08,120.05,120.05,120.93,67.63,89.53,107.77,128.25,0.0,0.0,0.0,0.0,0.0,0.0,81.16,81.16,81.54,81.54,81.68,0.0,0.13,51.18,75.4,80.96,82.01,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0,220.0,0.0,0.0,220.0,0.0,0,0,116.78,0,102.19,0.0,0.0,102.19,0.0,0,0,84.57,0,98.99,0.0,0.0,98.99,0.0,0,0
2014-10,577589.0,577589.0,563845.0,563845.0,550660.0,967.0,13185.0,183283.0,367377.0,0.0,0.0,0.0,0.0,0.0,0.0,120.8,120.8,120.7,120.69,121.44,67.99,89.27,108.0,128.15,0.0,0.0,0.0,0.0,0.0,0.0,82.51,82.51,82.91,82.91,83.01,0.0,0.1,53.76,77.59,82.57,83.19,0.0,0.0,0.0,0.0,0.0,0.0,1435.0,0,231.0,0.0,0.0,231.0,0.0,0,0,117.65,0,105.66,0.0,0.0,105.66,0.0,0,0,86.86,0,106.03,0.0,0.0,106.03,0.0,0,0
2014-11,565271.0,565271.0,553111.0,553111.0,544230.0,614.0,8881.0,144044.0,400186.0,0.0,0.0,0.0,0.0,0.0,0.0,123.2,123.2,123.06,123.06,123.6,66.42,89.37,108.34,129.1,0.0,0.0,0.0,0.0,0.0,0.0,75.34,75.34,75.63,75.64,75.68,0.0,0.05,49.04,71.58,75.56,75.72,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,0,206.0,0.0,0.0,206.0,0.0,0,0,118.34,0,102.84,0.0,0.0,102.84,0.0,0,0,80.13,0,96.36,0.0,0.0,96.36,0.0,0,0
2014-12,621653.0,621653.0,609677.0,609677.0,600460.0,763.0,9217.0,147337.0,453123.0,0.0,0.0,0.0,0.0,0.0,0.0,124.34,124.34,124.24,124.24,124.78,67.74,89.15,108.34,130.12,0.0,0.0,0.0,0.0,0.0,0.0,74.09,74.09,74.35,74.35,74.39,0.0,0.04,49.45,70.47,74.57,74.34,0.0,0.0,0.0,0.0,0.0,0.0,1552.0,0,169.0,0.0,0.0,169.0,0.0,0,0,119.96,0,106.04,0.0,0.0,106.04,0.0,0,0,77.15,0,94.41,0.0,0.0,94.41,0.0,0,0
2015-01,645069.0,645069.0,632419.0,632419.0,622505.0,727.0,9914.0,148280.0,474225.0,0.0,0.0,0.0,0.0,0.0,0.0,124.78,124.77,124.72,124.72,125.29,70.88,89.16,108.43,130.56,0.0,0.0,0.0,0.0,0.0,0.0,80.7,80.71,80.99,80.99,81.04,0.0,0.05,53.19,76.7,81.33,80.96,0.0,0.0,0.0,0.0,0.0,0.0,1416.0,0,256.0,0.0,0.0,256.0,0.0,0,0,117.21,0,98.93,0.0,0.0,98.93,0.0,0,0,84.41,0,96.25,0.0,0.0,96.25,0.0,0,0
2015-02,538878.0,538878.0,529246.0,529246.0,520178.0,560.0,9068.0,145511.0,374667.0,0.0,0.0,0.0,0.0,0.0,0.0,123.27,123.27,123.22,123.21,123.8,66.59,89.53,108.49,129.75,0.0,0.0,0.0,0.0,0.0,0.0,78.64,78.64,78.9,78.91,78.98,0.0,0.07,51.44,73.45,78.54,79.12,0.0,0.0,0.0,0.0,0.0,0.0,1618.0,0,219.0,0.0,0.0,219.0,0.0,0,0,118.23,0,103.96,0.0,0.0,103.96,0.0,0,0,83.04,0,95.55,0.0,0.0,95.55,0.0,0,0
2015-03,594942.0,594942.0,583923.0,583923.0,575966.0,558.0,7957.0,124175.0,451791.0,0.0,0.0,0.0,0.0,0.0,0.0,125.67,125.67,125.59,125.58,126.09,66.36,89.23,108.72,130.86,0.0,0.0,0.0,0.0,0.0,0.0,64.58,64.58,64.82,64.81,64.84,-0.0,0.03,42.54,61.9,66.21,64.53,0.0,0.0,0.0,0.0,0.0,0.0,1323.0,0,192.0,0.0,0.0,192.0,0.0,0,0,119.45,0,104.67,0.0,0.0,104.67,0.0,0,0,68.82,0,80.84,0.0,0.0,80.84,0.0,0,0
2015-04,603087.0,603087.0,591629.0,591629.0,582861.0,516.0,8768.0,133647.0,449214.0,0.0,0.0,0.0,0.0,0.0,0.0,125.11,125.11,125.09,125.09,125.63,67.99,89.22,108.63,130.69,0.0,0.0,0.0,0.0,0.0,0.0,58.84,58.84,59.08,59.08,59.11,0.0,0.03,38.69,55.96,60.2,58.84,0.0,0.0,0.0,0.0,0.0,0.0,1401.0,0,225.0,0.0,0.0,225.0,0.0,0,0,118.94,0,105.29,0.0,0.0,105.29,0.0,0,0,64.34,0,71.38,0.0,0.0,71.38,0.0,0,0
2015-05,584781.0,584781.0,573261.0,573261.0,562046.0,634.0,11215.0,151390.0,410656.0,0.0,0.0,0.0,0.0,0.0,0.0,123.73,123.74,123.7,123.69,124.38,67.62,89.36,108.31,130.3,0.0,0.0,0.0,0.0,0.0,0.0,67.05,67.05,67.33,67.33,67.39,0.0,0.07,43.73,63.0,67.8,67.27,0.0,0.0,0.0,0.0,0.0,0.0,1533.0,0,212.0,0.0,0.0,212.0,0.0,0,0,118.79,0,107.01,0.0,0.0,107.01,0.0,0,0,71.04,0,78.34,0.0,0.0,78.34,0.0,0,0
2015-06,557509.0,557509.0,545077.0,545077.0,530965.0,842.0,14112.0,176049.0,354916.0,0.0,0.0,0.0,0.0,0.0,0.0,121.29,121.29,121.28,121.29,122.14,66.93,89.35,108.01,129.14,0.0,0.0,0.0,0.0,0.0,0.0,71.03,71.03,71.38,71.39,71.52,0.0,0.13,41.01,64.69,70.64,71.88,0.0,0.0,0.0,0.0,0.0,0.0,1328.0,0,304.0,0.0,0.0,304.0,0.0,0,0,116.09,0,105.39,0.0,0.0,105.39,0.0,0,0,75.45,0,84.81,0.0,0.0,84.81,0.0,0,0
2015-07,558101.0,558101.0,544146.0,544146.0,527306.0,985.0,16840.0,199409.0,327897.0,0.0,0.0,0.0,0.0,0.0,0.0,119.59,119.59,119.61,119.6,120.57,67.35,89.29,107.82,128.33,0.0,0.0,0.0,0.0,0.0,0.0,76.77,76.77,77.21,77.21,77.37,0.0,0.17,44.92,70.35,76.54,77.8,0.0,0.0,0.0,0.0,0.0,0.0,1342.0,0,212.0,0.0,0.0,212.0,0.0,0,0,115.65,0,101.17,0.0,0.0,101.17,0.0,0,0,80.38,0,89.46,0.0,0.0,89.46,0.0,0,0
2015-08,560910.0,560910.0,546762.0,546762.0,529791.0,955.0,16971.0,203986.0,325805.0,0.0,0.0,0.0,0.0,0.0,0.0,119.26,119.26,119.25,119.25,120.2,67.91,89.5,107.8,127.97,0.0,0.0,0.0,0.0,0.0,0.0,77.15,77.15,77.59,77.59,77.78,-0.0,0.18,43.72,69.95,76.57,78.41,0.0,0.0,0.0,0.0,0.0,0.0,1365.0,0,216.0,0.0,0.0,216.0,0.0,0,0,115.84,0,97.93,0.0,0.0,97.93,0.0,0,0,81.86,0,95.6,0.0,0.0,95.6,0.0,0,0
2015-09,595894.0,595894.0,580170.0,580170.0,565532.0,818.0,14638.0,204204.0,361328.0,0.0,0.0,0.0,0.0,0.0,0.0,119.98,119.97,119.89,119.9,120.69,67.28,89.42,108.13,127.78,0.0,0.0,0.0,0.0,0.0,0.0,72.17,72.17,72.59,72.59,72.72,0.0,0.14,40.97,65.7,71.54,73.29,0.0,0.0,0.0,0.0,0.0,0.0,1326.0,0,103.0,0.0,0.0,103.0,0.0,0,0,117.21,0,99.69,0.0,0.0,99.69,0.0,0,0,75.77,0,89.79,0.0,0.0,89.79,0.0,0,0
2015-10,603025.0,603025.0,588888.0,588888.0,575324.0,712.0,13564.0,182823.0,392501.0,0.0,0.0,0.0,0.0,0.0,0.0,121.26,121.26,121.27,121.27,122.01,66.59,89.69,108.35,128.38,0.0,0.0,0.0,0.0,0.0,0.0,69.64,69.64,69.98,69.98,70.09,-0.0,0.11,41.57,63.41,69.32,70.4,0.0,0.0,0.0,0.0,0.0,0.0,1493.0,0,293.0,0.0,0.0,293.0,0.0,0,0,117.0,0,103.12,0.0,0.0,103.12,0.0,0,0,73.69,0,84.7,0.0,0.0,84.7,0.0,0,0
2015-11,570326.0,570326.0,557482.0,557482.0,545639.0,521.0,11843.0,153859.0,391780.0,0.0,0.0,0.0,0.0,0.0,0.0,122.73,122.73,122.73,122.73,123.45,67.63,89.8,108.39,129.36,0.0,0.0,0.0,0.0,0.0,0.0,68.57,68.57,68.88,68.88,68.98,-0.0,0.1,42.11,62.8,68.58,69.11,0.0,0.0,0.0,0.0,0.0,0.0,1379.0,0,308.0,0.0,0.0,308.0,0.0,0,0,118.63,0,108.91,0.0,0.0,108.91,0.0,0,0,73.54,0,81.47,0.0,0.0,81.47,0.0,0,0
2015-12,627492.0,627492.0,614683.0,614683.0,603104.0,738.0,11579.0,159836.0,443268.0,0.0,0.0,0.0,0.0,0.0,0.0,123.54,123.54,123.59,123.59,124.26,64.55,89.02,108.44,129.96,0.0,0.0,0.0,0.0,0.0,0.0,69.54,69.53,69.81,69.81,69.9,-0.0,0.08,40.93,63.53,69.69,69.96,0.0,0.0,0.0,0.0,0.0,0.0,1509.0,0,277.0,0.0,0.0,277.0,0.0,0,0,118.58,0,106.35,0.0,0.0,106.35,0.0,0,0,74.89,0,84.54,0.0,0.0,84.54,0.0,0,0
